uid	analysisDate	namedLocation	domainID	siteID	plotID	plotType	startDate	collectDate	sampleID	sampleCode	cnSampleID	cnSampleCode	sampleType	acidTreatment	co2Trapped	d15N	organicd13C	nitrogenPercent	organicCPercent	CNratio	cnIsotopeQF	cnPercentQF	isotopeAccuracyQF	percentAccuracyQF	analyticalRepNumber	remarks	laboratoryName	testMethod	instrument	analyzedBy	reviewedBy	dataQF	publicationDate	release
0ee732b7-2824-4ded-b2dc-cd5fbe59fd88	2020-01-30T00:00:00Z	BONA_070.basePlot.bgc	D19	BONA	BONA_070	tower	2019-08-26T23:15:00Z	2019-08-26T23:15:00Z	BONA_070-M-30-21.5-20190826	A00000100807	BONA_070-M-30-21.5-20190826-CN	A00000101336	soil	N	N	4.7	-26.3	1.49	35.73	24	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
8a0a66d7-85c6-4b0e-b3d0-0dcdc5e717b7	2020-01-23T00:00:00Z	BONA_070.basePlot.bgc	D19	BONA	BONA_070	tower	2019-08-26T23:15:00Z	2019-08-26T23:15:00Z	BONA_070-O-30-21.5-20190826	A00000103274	BONA_070-O-30-21.5-20190826-CN	A00000103253	soil	N	N	4.6	-26.7	1.34	48.07	36	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
4624e913-569d-4beb-a1cf-c6ffeba36a5f	2020-01-23T00:00:00Z	BONA_070.basePlot.bgc	D19	BONA	BONA_070	tower	2019-08-26T23:55:00Z	2019-08-26T23:55:00Z	BONA_070-O-3-13.5-20190826	A00000103275	BONA_070-O-3-13.5-20190826-CN	A00000103254	soil	N	N	2.7	-27.2	1.7	46.2	27.2	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
fa4c9fb9-6352-4834-8ccc-bf8d5b32a163	2020-01-23T00:00:00Z	BONA_070.basePlot.bgc	D19	BONA	BONA_070	tower	2019-08-26T23:55:00Z	2019-08-26T23:55:00Z	BONA_070-M-3-13.5-20190826	A00000100806	BONA_070-M-3-13.5-20190826-CN	A00000103250	soil	N	N	2.5	-26.5	0.51	11.14	21.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
3f16a4ad-fec4-4b95-ac3c-3921697e1a83	2020-01-23T00:00:00Z	BONA_080.basePlot.bgc	D19	BONA	BONA_080	tower	2019-08-26T23:59:00Z	2019-08-26T23:59:00Z	BONA_080-O-30-6-20190826	A00000103280	BONA_080-O-30-6-20190826-CN	A00000103241	soil	N	N	2.6	-26.6	1.42	40.11	28.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
ebc81b85-53c4-4ac7-ad96-b372b8c24af9	2020-01-23T00:00:00Z	BONA_080.basePlot.bgc	D19	BONA	BONA_080	tower	2019-08-27T00:01:00Z	2019-08-27T00:01:00Z	BONA_080-M-30-6-20190826	A00000100814	BONA_080-M-30-6-20190826-CN	A00000103273	soil	N	N	3.4	-26.5	0.19	4.04	20.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
218ba4d4-45ac-4dc3-b78e-2b5dc8e64eb8	2020-01-30T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T19:52:00Z	2019-08-28T19:52:00Z	BONA_006-O-2-31.5-20190828	A00000100671	BONA_006-O-2-31.5-20190828-CN	A00000103236	soil	N	N	2.9	-26.4	0.63	23.71	37.7	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
d37bafb4-c5d1-4092-908d-d58ad68c8685	2020-01-22T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T19:52:00Z	2019-08-28T19:52:00Z	BONA_006-M-2-31.5-20190828	A00000100797	BONA_006-M-2-31.5-20190828-CN	A00000103202	soil	N	N	4.1	-25.8	0.23	6.67	29	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
cbccccc7-bd6b-4cee-832a-8a5c87d2baff	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T20:23:00Z	2019-08-28T20:23:00Z	BONA_013-M-31-29.5-20190828	A00000100805	BONA_013-M-31-29.5-20190828-CN	A00000103224	soil	N	N	4.1	-26.5	0.14	2.51	17.6	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
27b924ad-8582-4a1e-bf18-e41fc12362af	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T20:23:00Z	2019-08-28T20:23:00Z	BONA_013-O-31-29.5-20190828	A00000103262	BONA_013-O-31-29.5-20190828-CN	A00000103225	soil	N	N	1.7	-27.6	0.83	16.27	19.7	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
49a39d91-e223-47ed-9f53-f32e15e6e0ea	2020-01-22T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T20:51:00Z	2019-08-28T20:51:00Z	BONA_006-M-24.5-34.5-20190828	A00000100799	BONA_006-M-24.5-34.5-20190828-CN	A00000103234	soil	N	N	3.6	-23.9	0.76	22.47	29.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
8c38a5e3-3b51-4859-80f6-e637a607b52d	2020-01-22T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T20:51:00Z	2019-08-28T20:51:00Z	BONA_006-O-24.5-34.5-20190828	A00000103258	BONA_006-O-24.5-34.5-20190828-CN	A00000103238	soil	N	N	2.4	-28.5	0.94	46.7	49.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
fc2922a9-f39e-448c-90b2-25b7929db9cd	2020-01-22T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T20:51:00Z	2019-08-28T20:51:00Z	BONA_006-O-24.5-34.5-20190828	A00000103258	BONA_006-O-24.5-34.5-20190828-CN	A00000103238	soil	N	N	2.7	-28.3	0.93	46.38	49.6	OK	OK	OK	OK	2	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
c4efd37e-9393-4aee-a0a2-640ac9085a42	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T21:25:00Z	2019-08-28T21:25:00Z	BONA_013-M-19-30.5-20190828	A00000100804	BONA_013-M-19-30.5-20190828-CN	A00000103256	soil	N	N	3.5	-26.7	0.21	4.28	20.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
7061c0c3-07d2-45b3-9319-1ff7336f714c	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T21:25:00Z	2019-08-28T21:25:00Z	BONA_013-O-19-30.5-20190828	A00000103264	BONA_013-O-19-30.5-20190828-CN	A00000103227	soil	N	N	2.3	-28.1	1.57	36.94	23.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
f8c2df18-004d-4565-969b-4403ceabf587	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T21:25:00Z	2019-08-28T21:25:00Z	BONA_013-M-19-30.5-20190828	A00000100804	BONA_013-M-19-30.5-20190828-CN	A00000103256	soil	N	N	3.6	-26.7	0.2	4.15	20.4	OK	OK	OK	OK	2	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
36c3877a-76d5-41c1-b326-c08070f5dbe4	2020-01-22T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T21:46:00Z	2019-08-28T21:46:00Z	BONA_006-M-34.5-17.5-20190828	A00000100798	BONA_006-M-34.5-17.5-20190828-CN	A00000103235	soil	N	N	-3.4	-26.4	0.23	7.61	33.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
dd0f978e-c362-4388-aebb-ffea8c07937e	2020-01-22T00:00:00Z	BONA_006.basePlot.bgc	D19	BONA	BONA_006	distributed	2019-08-28T21:46:00Z	2019-08-28T21:46:00Z	BONA_006-O-34.5-17.5-20190828	A00000103257	BONA_006-O-34.5-17.5-20190828-CN	A00000103237	soil	N	N	2.6	-27.7	1.23	42.88	34.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
eb84d530-afe2-4a04-b9d0-a661ecdccf26	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T22:14:00Z	2019-08-28T22:14:00Z	BONA_013-M-11.5-2.5-20190828	A00000100803	BONA_013-M-11.5-2.5-20190828-CN	A00000103223	soil	N	N	3.3	-27.1	0.16	3.16	19.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
136369ee-6c7a-46f4-a86a-ec390b0f9f4e	2020-01-23T00:00:00Z	BONA_013.basePlot.bgc	D19	BONA	BONA_013	distributed	2019-08-28T22:14:00Z	2019-08-28T22:14:00Z	BONA_013-O-11.5-2.5-20190828	A00000103263	BONA_013-O-11.5-2.5-20190828-CN	A00000103226	soil	N	N	1.7	-27.2	1.18	24.23	20.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
dc7fb7af-9287-4ea5-a3e7-0d79eb34af55	2020-01-22T00:00:00Z	BONA_002.basePlot.bgc	D19	BONA	BONA_002	distributed	2019-08-29T01:26:00Z	2019-08-29T01:26:00Z	BONA_002-O-6-8.5-20190828	A00000100650	BONA_002-O-6-8.5-20190828-CN	A00000103215	soil	N	N	1.7	-27.5	0.76	12.27	16.2	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
77991d91-c905-43f6-8273-919bd6aeb6fd	2020-01-22T00:00:00Z	BONA_002.basePlot.bgc	D19	BONA	BONA_002	distributed	2019-08-29T01:26:00Z	2019-08-29T01:26:00Z	BONA_002-M-6-8.5-20190828	A00000100791	BONA_002-M-6-8.5-20190828-CN	A00000103213	soil	N	N	2.3	-27.3	0.19	3.01	16.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
28365686-d207-427c-a850-48d092e2c5c8	2020-01-22T00:00:00Z	BONA_009.basePlot.bgc	D19	BONA	BONA_009	distributed	2019-08-29T02:00:00Z	2019-08-29T02:00:00Z	BONA_009-O-32-16-20190828	A00000103259	BONA_009-O-32-16-20190828-CN	A00000103231	soil	N	N	1.4	-28.6	1.58	40.45	25.6	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
809e92ec-e3ee-4ed0-be3f-4934562738c7	2020-01-22T00:00:00Z	BONA_009.basePlot.bgc	D19	BONA	BONA_009	distributed	2019-08-29T02:00:00Z	2019-08-29T02:00:00Z	BONA_009-M-32-16-20190828	A00000100800	BONA_009-M-32-16-20190828-CN	A00000103229	soil	N	N	3.8	-27.2	0.45	7.04	15.7	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
d2213781-045c-4087-8bf7-50b8272c40a9	2020-01-22T00:00:00Z	BONA_002.basePlot.bgc	D19	BONA	BONA_002	distributed	2019-08-29T02:03:00Z	2019-08-29T02:03:00Z	BONA_002-O-18.5-36-20190828	A00000100651	BONA_002-O-18.5-36-20190828-CN	A00000103216	soil	N	N	1	-27.9	1.77	31.82	18	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
17fb766a-fb44-43b2-8fef-228ba3483846	2020-01-22T00:00:00Z	BONA_002.basePlot.bgc	D19	BONA	BONA_002	distributed	2019-08-29T02:03:00Z	2019-08-29T02:03:00Z	BONA_002-M-18.5-36-20190828	A00000100793	BONA_002-M-18.5-36-20190828-CN	A00000103211	soil	N	N	3.2	-26.8	0.3	4.96	16.4	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
663b020b-230c-4cb3-8887-866fefdcb2d3	2020-01-22T00:00:00Z	BONA_009.basePlot.bgc	D19	BONA	BONA_009	distributed	2019-08-29T02:30:00Z	2019-08-29T02:30:00Z	BONA_009-M-31.5-32.5-20190828	A00000100801	BONA_009-M-31.5-32.5-20190828-CN	A00000103228	soil	N	N	3.8	-26.2	0.81	16.91	21	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
ea9dccd5-7e74-4c5c-8795-cf70c13ee01e	2020-01-22T00:00:00Z	BONA_009.basePlot.bgc	D19	BONA	BONA_009	distributed	2019-08-29T02:30:00Z	2019-08-29T02:30:00Z	BONA_009-O-31.5-32.5-20190828	A00000103261	BONA_009-O-31.5-32.5-20190828-CN	A00000103233	soil	N	N	0.9	-27.7	1.53	46.22	30.2	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
5a2da0d3-d878-4876-a396-371aa866fb6a	2020-01-22T00:00:00Z	BONA_002.basePlot.bgc	D19	BONA	BONA_002	distributed	2019-08-29T02:35:00Z	2019-08-29T02:35:00Z	BONA_002-O-33.5-34.5-20190828	A00000100652	BONA_002-O-33.5-34.5-20190828-CN	A00000103214	soil	N	N	0.9	-27.8	1.58	30.12	19.1	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
cfee0707-7070-4a30-883b-d4a29611335a	2020-01-22T00:00:00Z	BONA_002.basePlot.bgc	D19	BONA	BONA_002	distributed	2019-08-29T02:35:00Z	2019-08-29T02:35:00Z	BONA_002-M-33.5-34.5-20190828	A00000100792	BONA_002-M-33.5-34.5-20190828-CN	A00000103212	soil	N	N	2.8	-26.6	0.17	2.47	14.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
f2201fe1-ae2d-4988-9648-33288f90e57c	2020-01-22T00:00:00Z	BONA_009.basePlot.bgc	D19	BONA	BONA_009	distributed	2019-08-29T03:20:00Z	2019-08-29T03:20:00Z	BONA_009-M-2.5-24.5-20190828	A00000100802	BONA_009-M-2.5-24.5-20190828-CN	A00000103230	soil	N	N	3.3	-26.1	0.87	18.7	21.6	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
75897cdc-f2f5-4047-b9b1-bad3ddf38f4a	2020-01-22T00:00:00Z	BONA_009.basePlot.bgc	D19	BONA	BONA_009	distributed	2019-08-29T03:20:00Z	2019-08-29T03:20:00Z	BONA_009-O-2.5-24.5-20190828	A00000103260	BONA_009-O-2.5-24.5-20190828-CN	A00000103232	soil	N	N	2.4	-27.2	1.65	38.42	23.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
f390b88b-7b9a-4c0f-b522-abf726108fc9	2020-01-23T00:00:00Z	BONA_084.basePlot.bgc	D19	BONA	BONA_084	tower	2019-08-30T11:30:00Z	2019-08-30T11:30:00Z	BONA_084-O-5-10.5-20190830	A00000103283	BONA_084-O-5-10.5-20190830-CN	A00000103271	soil	N	N	1.9	-28	1.68	35.62	21.1	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
c4ffa752-469a-4f31-af9d-8eb44b7bab7e	2020-01-23T00:00:00Z	BONA_084.basePlot.bgc	D19	BONA	BONA_084	tower	2019-08-30T11:30:00Z	2019-08-30T11:30:00Z	BONA_084-M-5-10.5-20190830	A00000100816	BONA_084-M-5-10.5-20190830-CN	A00000103267	soil	N	N	3.1	-27.6	0.22	3.98	17.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
5d3fb82b-63c4-4f40-a5e0-0e1bcac6b163	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T19:00:00Z	2019-08-30T19:00:00Z	BONA_001-M-26-4.5-20190830	A00000100790	BONA_001-M-26-4.5-20190830-CN	A00000103219	soil	N	N	3.9	-26.5	0.61	10.38	16.9	OK	OK	OK	OK	2	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
